Province,fsa,Gender,Age,Language,population
Manitoba,R4A,Female,25 to 29,English,115
Alberta,T8R,Female,75 to 79,English,115
New Brunswick ,E6L,Female,75 to 79,English,115
Quebec ,J0S,Female,80 to 84,English,115
Alberta,T6P,Female,55 to 59,English,115
Nova Scotia ,B1L,Male,30 to 34,English,115
Quebec ,H7R,Male,65 to 69,English,115
Newfoundland and Labrador ,A2B,Male,35 to 39,English,115
Northwest Territories ,X1A,Male,75 to 79,English,115
New Brunswick ,E5H,Male,65 to 69,English,115
Quebec ,H3P,Male,45 to 49,English,115
Ontario,L1Y,Male,55 to 59,English,115
Nova Scotia ,B1S,Male,80 to 84,English,115
Quebec ,J4W,Male,75 to 79,English,115
Ontario,K4C,Male,50 to 54,English,115
Alberta,T8E,Male,75 to 79,English,115
Quebec ,H4A,Male,80 to 84,English,115
Newfoundland and Labrador ,A2B,Male,25 to 29,English,115
Saskatchewan,S4L,Male,70 to 74,English,115
Quebec ,J0T,Male,70 to 74,English,115
Quebec ,J0B,Male,80 to 84,English,115
New Brunswick ,E8C,Male,60 to 64,English,115
Alberta,T6T,Male,80 to 84,English,115
Nova Scotia ,B0C,Male,55 to 59,English,115
Quebec ,H9P,Male,60 to 64,English,115
Ontario,N4V,Male,40 to 44,English,115
New Brunswick ,E1J,Male,30 to 34,English,115
New Brunswick ,E5T,Male,65 to 69,English,115
New Brunswick ,E2G,Male,25 to 29,English,115
Quebec ,H1H,Male,18 to 24,English,115
Quebec ,H7Y,Male,18 to 24,English,115
Ontario,N4V,Female,85 plus,English,116
New Brunswick ,E7H,Female,25 to 29,English,116
Alberta,T7S,Female,75 to 79,English,116
Ontario,P7J,Female,30 to 34,English,116
Alberta,T9X,Female,50 to 54,English,116
Ontario,N5L,Female,50 to 54,English,116
British Columbia ,V2W,Female,80 to 84,English,116
Quebec ,H9P,Female,40 to 44,English,116
Quebec ,H4K,Female,35 to 39,English,116
Nova Scotia ,B0R,Female,25 to 29,English,116
Manitoba,R5M,Female,50 to 54,English,116
New Brunswick ,E3E,Female,45 to 49,English,116
Alberta,T9K,Female,70 to 74,English,116
Ontario,P1C,Female,60 to 64,English,116
Ontario,P0S,Female,80 to 84,English,116
Nova Scotia ,B0V,Female,30 to 34,English,116
Quebec ,G0G,Female,65 to 69,English,116
Quebec ,H9P,Female,60 to 64,English,116
New Brunswick ,E7N,Female,45 to 49,English,116
New Brunswick ,E8C,Female,65 to 69,English,116
Ontario,N9K,Female,55 to 59,English,116
Newfoundland and Labrador ,A1H,Female,65 to 69,English,116
Quebec ,J5R,Female,25 to 29,English,116
Ontario,N2G,Male,80 to 84,English,116
New Brunswick ,E1V,Male,85 plus,English,116
Ontario,P3G,Male,70 to 74,English,116
British Columbia ,V9Z,Male,85 plus,English,116
Manitoba,R5M,Male,65 to 69,English,116
Quebec ,H7N,Male,50 to 54,English,116
Newfoundland and Labrador ,A2A,Male,80 to 84,English,116
New Brunswick ,E5P,Male,55 to 59,English,116
Quebec ,H2J,Male,45 to 49,English,116
Ontario,P0N,Male,75 to 79,English,116
Nova Scotia ,B9A,Male,40 to 44,English,116
Alberta,T5N,Male,85 plus,English,116
Ontario,P0E,Male,50 to 54,English,116
Quebec ,H7R,Male,30 to 34,English,116
Manitoba,R5L,Male,55 to 59,English,116
Nova Scotia ,B0V,Male,35 to 39,English,116
Ontario,K6K,Male,55 to 59,English,116
Nova Scotia ,B0C,Male,60 to 64,English,116
Quebec ,H4K,Male,65 to 69,English,116
Ontario,N1T,Male,80 to 84,English,116
Ontario,P7J,Male,30 to 34,English,116
Ontario,L1M,Male,80 to 84,English,116
Nova Scotia ,B0V,Male,30 to 34,English,116
Nova Scotia ,B3Z,Male,80 to 84,English,116
Quebec ,J8T,Male,70 to 74,English,116
Alberta,T9N,Male,75 to 79,English,116
Ontario,K0B,Male,80 to 84,English,116
Ontario,L0J,Male,65 to 69,English,116
Manitoba,R5A,Male,50 to 54,English,116
Ontario,M4X,Male,80 to 84,English,116
New Brunswick ,E4G,Male,18 to 24,English,116
New Brunswick ,E5P,Male,18 to 24,English,116
Ontario,K9L,Female,85 plus,English,117
Nova Scotia ,B0V,Female,80 to 84,English,117
Alberta,T7V,Female,75 to 79,English,117
Nova Scotia ,B3V,Female,75 to 79,English,117
Ontario,M5H,Female,35 to 39,English,117
Manitoba,R7C,Female,70 to 74,English,117
Alberta,T8C,Female,35 to 39,English,117
British Columbia ,V0L,Female,40 to 44,English,117
Newfoundland and Labrador ,A1H,Female,60 to 64,English,117
New Brunswick ,E7H,Female,30 to 34,English,117
New Brunswick ,E6G,Female,65 to 69,English,117
Quebec ,H3M,Female,65 to 69,English,117
Manitoba,R5A,Female,40 to 44,English,117
New Brunswick ,E9E,Female,40 to 44,English,117
Ontario,K2V,Female,65 to 69,English,117
Quebec ,H4P,Female,55 to 59,English,117
New Brunswick ,E4H,Female,40 to 44,English,117
New Brunswick ,E7G,Female,70 to 74,English,117
New Brunswick ,E1J,Female,35 to 39,English,117
Ontario,P3G,Female,35 to 39,English,117
Nova Scotia ,B4E,Male,80 to 84,English,117
Nova Scotia ,B1L,Male,40 to 44,English,117
Quebec ,H8P,Male,80 to 84,English,117
Manitoba,R5M,Male,50 to 54,English,117
British Columbia ,V7K,Male,80 to 84,English,117
Manitoba,R8A,Male,70 to 74,English,117
New Brunswick ,E4Z,Male,75 to 79,English,117
New Brunswick ,E4W,Male,25 to 29,English,117
Ontario,L1L,Male,65 to 69,English,117
Nova Scotia ,B1S,Male,85 plus,English,117
British Columbia ,V6W,Male,60 to 64,English,117
Ontario,N3B,Male,80 to 84,English,117
Alberta,T0P,Male,60 to 64,English,117
New Brunswick ,E7N,Male,55 to 59,English,117
New Brunswick ,E4P,Male,25 to 29,English,117
British Columbia ,V3E,Male,85 plus,English,117
New Brunswick ,E4B,Male,50 to 54,English,117
Manitoba,R4H,Male,55 to 59,English,117
Quebec ,H7Y,Male,45 to 49,English,117
Ontario,M5A,Male,85 plus,English,117
New Brunswick ,E7N,Male,50 to 54,English,117
Quebec ,H2W,Male,50 to 54,English,117
New Brunswick ,E7N,Male,45 to 49,English,117
British Columbia ,V7P,Male,85 plus,English,117
Quebec ,H1H,Female,18 to 24,English,117
Ontario,K4C,Female,18 to 24,English,117
Alberta,T9J,Female,18 to 24,English,117
New Brunswick ,E6K,Female,25 to 29,English,118
Quebec ,H8Z,Female,85 plus,English,118
New Brunswick ,E4L,Female,80 to 84,English,118
Ontario,L1M,Female,85 plus,English,118
Quebec ,J8Y,Female,25 to 29,English,118
New Brunswick ,E7N,Female,65 to 69,English,118
Nova Scotia ,B1R,Female,35 to 39,English,118
Quebec ,H4K,Female,55 to 59,English,118
Ontario,N4V,Female,45 to 49,English,118
Quebec ,H4J,Female,25 to 29,English,118
Ontario,K6K,Female,70 to 74,English,118
Ontario,P3N,Female,75 to 79,English,118
Prince Edward Island ,C1B,Female,85 plus,English,118
Alberta,T4S,Female,85 plus,English,118
Ontario,P0N,Female,75 to 79,English,118
Quebec ,H8T,Female,25 to 29,English,118
New Brunswick ,E7N,Female,55 to 59,English,118
Quebec ,H3R,Female,55 to 59,English,118
Ontario,L9E,Female,75 to 79,English,118
Quebec ,J0T,Female,55 to 59,English,118
